Категория;Наименование товара;Стоимость, руб
Огурец;Огурец Тополек F1/Сем Алт/цп 0,3 гр.;41.8
Огурец;Огурец Феникс/Сем Алт/цп 0,5 гр.;34.4
Огурец;Огурец Хабар/Сем Алт/цп 0,3 гр.;32.1
Огурец;Огурец Хрустящий Пучок F1/Сем Алт/цп 5 шт.;115.3
Огурец;Огурец Царская Охота F1/Сем Алт/цп 5 шт.;77.2
Огурец;Огурец Чародей F1/Сем Алт/цп 5 шт.;75.4
Огурец;Огурец Чижик F1/Сем Алт/цп 8 шт.;33.4
Огурец;Огурец Шик F1/Сем Алт/цп 6 шт.;79.6
Огурец;Огурец Шопа F1/Сем Алт/цп 5 шт.;179.9
Огурец;Огурец Ясельная Группа  F1/Сем Алт/цп 5 шт.;230.8
Огурец;Огурец Ефрейтор F1/Сем Алт/цп 5 шт.; -
Огурец;Огурец Надежный/Сем Алт/цп 0,3 гр.;5.2
Огурец;Огурец Сибирский Гигант F1/Сем Алт/цп 10 шт. СИБИРСКИЕ ГИГАНТЫ;50.6
Патиссон;Патиссон Белые 13/Сем Алт/цп 1 гр.;33.4
Патиссон;Патиссон Диск/Сем Алт/цп 1 гр.;32.8
Патиссон;Патиссон Зонтик/Сем Алт/цп 1 гр.;31.3
Патиссон;Патиссон Муми-Тролль/Сем Алт/цп 1 гр.;35.5
Патиссон;Патиссон НЛО Оранжевый /Сем Алт/цп 1 гр.;33.4
Патиссон;Патиссон Пятачок/Сем Алт/цп 1 гр.;31.3
Патиссон;Патиссон Солнышко/Сем Алт/цп 1 гр.;35.5
Патиссон;Патиссон Чебурашка/Сем Алт/цп 1 гр.;33.4
Перец;Перец Али-Баба/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Алтайский Плодовитый/Сем Алт/цп 0,1 гр.;58.0
Перец;Перец Алтынай/Сем Алт/цп 0,1 гр.;73.3
Перец;Перец Атлант/Сем Алт/цп 0,1 гр.;59.6
Перец;Перец Бабкин Язык/Сем Алт/цп 0,1 гр.;76.0
Перец;Перец Багира/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Бегемот/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Белозерка/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Белозерка/Сем Алт/цп 0,2 гр.;35.5
Перец;Перец Богатырь/Сем Алт/цп 0,1 гр.;35.5
Перец;Перец Болгарин/Сем Алт/цп 0,1 гр.;39.7
Перец;Перец Боярин/Сем Алт/цп 0,1 гр.;52.3
Перец;Перец Буратино/Сем Алт/цп 0,1 гр.;43.9
Перец;Перец Бухгалтер/Сем Алт/цп 10 шт.;65.0
Перец;Перец Венти/Сем Алт/цп 0,2 гр.;31.7
Перец;Перец Винни-Пух/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Вождь Краснокожих/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Воловье Ухо/Сем Алт/цп 0,1 гр.;39.7
Перец;Перец Геракл/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Джипси F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;195.1
Перец;Перец Дон Педро/Сем Алт/цп 0,1 гр.;39.1
Перец;Перец Дон Педро/Сем Алт/цп 0,2 гр.;41.4
Перец;Перец Желтый Витамин/Сем Алт/цп 0,1 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;69.1
Перец;Перец Желтый Колокол/Сем Алт/цп 0,1 гр.;43.9
Перец;Перец Золотая Пирамида/Сем Алт/цп 0,1 гр.;46.0
Перец;Перец Золотой Слиток/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Золотой Теленок/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Золотой Юбилей/Сем Алт/цп 0,2 гр.;33.4
Перец;Перец Иволга/Сем Алт/цп 0,1 гр.;33.4
Перец;Перец Йоло Чудо/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Кавалер/Сем Алт/цп 0,2 гр.;31.7
Перец;Перец Калифорнийское Чудо красное/Сем Алт/цп 0,1 гр.;39.7
Перец;Перец Карась/Сем Алт/цп 10 шт.;73.3
Перец;Перец Китайские Фонарики/Сем Алт/цп 0,1 гр. АЗИАТСКИЙ ОГОРОД;41.4
Перец;Перец Колобок/Сем Алт/цп 0,2 гр.;41.8
Перец;Перец Конь/Сем Алт/цп 10 шт.;68.1
Перец;Перец Купец/Сем Алт/цп 0,2 гр.;35.5
Перец;Перец Ласточка/Сем Алт/цп 0,1 гр.;35.5
Перец;Перец Лечо/Сем Алт/цп 0,1 гр.;41.4
Перец;Перец Мустанг/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Острый Астраханский/Сем Алт/бп 0,2 гр.;15.8
Перец;Перец Острый Астраханский/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Острый Бараний Рог/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Острый Жгучая Вишенка/Сем Алт/цп 0,1 гр.;41.4
Перец;Перец Острый Жгучая Вишенка/Сем Алт/цп 0,2 гр.;37.6
Перец;Перец острый Красный Дракон/Сем Алт/цп 0,2 гр. АЗИАТСКИЙ ОГОРОД;35.5
Перец;Перец Острый Красный Толстяк/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Острый Кубинец/Сем Алт/цп 0,1 гр.;35.5
Перец;Перец Острый Нокаут/Сем Алт/цп 0,2 гр.;35.5
Перец;Перец Острый Табаско/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Острый Цицак/Сем Алт/цп 0,1 гр.;35.5
Перец;Перец Острый Чегевара/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Падишах/Сем Алт/цп 0,1 гр.;48.1
Перец;Перец Пантера/Сем Алт/цп 10 шт.; -
Перец;Перец Первенец Романцова/Сем Алт/цп 0,2 гр.;41.8
Перец;Перец Плей Бой/Сем Алт/цп 0,1 гр.;37.6
Перец;Перец Подарок Молдовы/Сем Алт/цп 0,1 гр.;34.4
Перец;Перец Подарок Молдовы/Сем Алт/цп 0,2 гр.;33.4
Перец;Перец Примерный Муженек/Сем Алт/цп 0,1 гр.;48.1
Перец;Перец Ранний Сибиряк/Сем Алт/цп 0,1 гр.;41.4
Перец;Перец Ранний Сибиряк/Сем Алт/цп 0,2 гр.;37.6
Перец;Перец Роман/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Рэд Найт ЭКС 3 P F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;230.6
Перец;Перец Сапсан/Сем Алт/цп 0,1 гр.;73.3
Перец;Перец Сибирский Богатырь/Сем Алт/цп 0,1 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;72.9
Перец;Перец Сибирский Гигант F1/Сем Алт/цп 5 шт. СИБИРСКИЕ ГИГАНТЫ;230.6
Перец;Перец Сибирский Князь/Сем Алт/цп 0,1 гр.;35.5
Перец;Перец Сибирский Князь/Сем Алт/цп 0,2 гр.;45.2
Перец;Перец Сибирский Экспресс/Сем Алт/цп 0,1 гр.;46.0
Перец;Перец Сиреневый Блеск/Сем Алт/цп 0,1 гр.;52.3
Перец;Перец Тамара F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;113.8
Перец;Перец Татарин/Сем Алт/цп 10 шт.;77.5
Перец;Перец Толстопуз/Сем Алт/цп 0,1 гр.;48.1
Перец;Перец Толстый Барин/Сем Алт/цп 0,1 гр.;48.1
Перец;Перец Три Толстяка/Сем Алт/цп 15 шт.;46.0
Перец;Перец Федор/Сем Алт/цп 10 шт.;75.4
Перец;Перец Фельдмаршал/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Цесаревич/Сем Алт/цп 0,1 гр.;50.6
Перец;Перец Эрли Сансейшн F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;232.1
Перец;Перец Ягуар/Сем Алт/цп 0,1 гр.;60.7
Перец;Перец Ятаган/Сем Алт/цп 0,1 гр.;58.0
Перец;Перец Зефир в Шоколаде/Сем Алт/цп 0,1 гр.;32.2
Перец;Перец Калифорнийское Чудо желтое/Сем Алт/цп 0,2 гр.;26.1
Перец;Перец Красное Чудо/Сем Алт/цп 0,2 гр.;31.7
Перец;Перец Подарок Лета/Сем Алт/цп 0,2 гр.;28.7
Перец;Перец Рубиновый/Сем Алт/цп 0,2 гр.;31.7
Подсолнечник;Подсолнечник Енисей/Сем Алт/цп 10 гр.;39.7
Подсолнечник;Подсолнечник Полосатик/Сем Алт/цп 10 гр.;31.3
Редис;Редис 18 дней/Сем Алт/цп 2 гр.;37.0
Редис;Редис Алый Шар/Сем Алт/цп 2 гр.;37.6
Редис;Редис Белый Клык/Сем Алт/цп 2 гр.;35.5
Редис;Редис Бон Пари/Сем Алт/цп 2 гр.;39.7
Редис;Редис Вера/Сем Алт/цп 2 гр.;34.4
Редис;Редис Вюрцбургский 59/Сем Алт/цп 2 гр.;39.7
Редис;Редис Гонконг/Сем Алт/цп 2 гр. АЗИАТСКИЙ ОГОРОД;41.4
Редис;Редис Дуро Краснодарское/Сем Алт/цп 2 гр.;39.7
Редис;Редис Жара/Сем Алт/цп 2 гр.;39.7
Редис;Редис Заря/Сем Алт/цп 2 гр.;39.7
Редис;Редис Злата/Сем Алт/цп 2 гр.;41.8
Редис;Редис Илке/Сем Алт/цп 2 гр.;39.7
Редис;Редис Кармен/Сем Алт/цп 2 гр.;39.7
Редис;Редис Король на Рынке/Сем Алт/цп 2 гр.;39.7
Редис;Редис Корунд/Сем Алт/цп 2 гр.;39.7
Редис;Редис Краса Алтая/Сем Алт/цп 2 гр.;40.7
Редис;Редис Красный Великан/Сем Алт/цп 2 гр.;39.7
Редис;Редис Ледяная Сосулька/Сем Алт/цп 2 гр.;33.4
Редис;Редис Любовный Треугольник/Сем Алт/цп 2 гр.;35.5
Редис;Редис Моховский/Сем Алт/цп 2 гр.;39.7
Редис;Редис Окрошечный/Сем Алт/цп 2 гр.;41.4
Редис;Редис Осенний Гигант/Сем Алт/цп 2 гр.;33.4
Редис;Редис Пионер на Грядке (16 дней)/Сем Алт/цп 1 гр.;39.7
Редис;Редис Ранний Красный/Сем Алт/цп 2 гр.;39.7
Редис;Редис Ризенбуттер/Сем Алт/цп 2 гр.;39.7
Редис;Редис Розово-красный с бел.кончиком/Сем Алт/цп 2 гр.;39.7
Редис;Редис Рубин/Сем Алт/цп 2 гр.;39.7
Редис;Редис Румяные Щечки/Сем Алт/цп 2 гр.;35.5
Редис;Редис Сакса РС/Сем Алт/цп 2 гр.;39.7
Редис;Редис Сибирский Гигант/Сем Алт/цп 2 гр. СИБИРСКИЕ ГИГАНТЫ;46.0
Редис;Редис Снегирек/Сем Алт/цп 2 гр.;37.6
Редис;Редис Сосулька/Сем Алт/цп 2 гр.;19.1
Редис;Редис Тутти-Фрутти/Сем Алт/цп 2 гр.;39.7
Редис;Редис Фиолетовый Король/Сем Алт/цп 1 гр.;39.7
Редис;Редис Французский завтрак/Сем Алт/цп 2 гр.;39.7
Редис;Редис Чемпион/Сем Алт/цп 2 гр.;39.7
Редька;Редька Барыня Зимняя Красная/Сем Алт/цп 1 гр.;31.3
Редька;Редька Белая Зимняя Круглая/Сем Алт/цп 1 гр.;31.3
Редька;Редька Годзилла/Сем Алт/цп 1 гр.;39.1
Редька;Редька Зимняя Круглая Черная/Сем Алт/цп 1 гр.;31.3
Редька;Редька Клык Слона Китайская/Сем Алт/цп 1 гр. АЗИАТСКИЙ ОГОРОД;31.3
Редька;Редька Маргеланская/Сем Алт/цп 1 гр.;33.4
Редька;Редька Мюнхенское Пиво/Сем Алт/цп 1 гр.;31.3
Редька;Редька Ночка/Сем Алт/цп 1 гр.;33.4
Редька;Редька Цилиндра/Сем Алт/цп 1 гр.;31.3
Редька;Редька Чудо-Лекарь/Сем Алт/цп 1 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;41.2
Репа;Репа Бабка за Дедку/Сем Алт/цп 1 гр.;33.4
Репа;Репа Белая Ночь/Сем Алт/цп 1 гр.;31.3
Репа;Репа Гейша/Сем Алт/цп 1 гр. АЗИАТСКИЙ ОГОРОД;31.3
Репа;Репа Золотой Шар/Сем Алт/цп 1 гр.;32.8
Репа;Репа Миланская Розовая/Сем Алт/цп 1 гр.;29.2
Репа;Репа Петровская 1/Сем Алт/цп 1 гр.;32.8
Репа;Репа Русская Сказка/Сем Алт/цп 1 гр.;39.1
Репа;Репа Тянем-Потянем/Сем Алт/цп 1 гр.;26.1
Свекла;Свекла Барышня Крестьянка/Сем Алт/цп 2 гр.;47.3
Свекла;Свекла Бордо 237/Сем Алт/цп 3 гр.;49.6
Свекла;Свекла Детройт/Сем Алт/цп 3 гр.;35.5
Свекла;Свекла Египетская плоская/Сем Алт/цп 3 гр.;45.4
Свекла;Свекла Здоровый Румянец/Сем Алт/цп 2 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;66.8
Свекла;Свекла Кормовая Эккендорфская Желтая/Сем Алт/цп 2 гр.;37.6
Свекла;Свекла Красный Шар/Сем Алт/цп 2 гр.;41.8
Свекла;Свекла Кубанская Борщевая 43/Сем Алт/цп 2 гр.;35.5
Свекла;Свекла Мулатка/Сем Алт/цп 2 гр.;43.3
Свекла;Свекла Несравненная А 463/Сем Алт/цп 2 гр.;35.5
Свекла;Свекла Одноростковая/Сем Алт/цп 2 гр.;46.0
Свекла;Свекла Пабло F1/Сем Алт/цп 1 гр. ГОЛЛАНДСКИЕ СЕМЕНА;83.0
Свекла;Свекла Раннее Чудо/Сем Алт/цп 2 гр.;41.4
Свекла;Свекла Русский Борщ F1/Сем Алт/цп 1 гр.;83.0
Свекла;Свекла Славянка/Сем Алт/цп 2 гр.;41.4
Свекла;Свекла Смуглянка/Сем Алт/цп 2 гр.;35.5
Свекла;Свекла Столбовая Дворянка/Сем Алт/цп 2 гр.;37.6
Свекла;Свекла Фекла/Сем Алт/цп 2 гр.;41.4
Свекла;Свекла Цилиндра/Сем Алт/цп 3 гр.;49.6
Томат;Томат Августин/Сем Алт/цп 0,05 гр.;73.7
Томат;Томат Алей/Сем Алт/цп 0,05 гр.;47.7
Томат;Томат Алтайский Мясистый/Сем Алт/цп 0,05 гр.;68.0
Томат;Томат Алтайский Сахарный/Сем Алт/цп 0,05 гр.;83.0
Томат;Томат Андреевский Сюрприз/Сем Алт/цп 0,05 гр.;36.8
Томат;Томат Апельсин/Сем Алт/цп 0,1 гр;39.7
Томат;Томат Бабушкин Поцелуй/Сем Алт/цп 0,05 гр.;57.3
Томат;Томат Белый Налив 241/Сем Алт/цп 0,1 гр.;35.5
Томат;Томат Биг Биф F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;230.8
Томат;Томат Бийская Роза/Сем Алт/цп 0,05 гр.;52.3
Томат;Томат Бийский Розан/Сем Алт/цп 0,05 гр.;62.2
Томат;Томат Близняшки/Сем Алт/цп 0,05 гр.;43.9
Томат;Томат Бочата/Сем Алт/цп 0,05 гр.;52.3
Томат;Томат Бравый Генерал/Сем Алт/цп 0,05 гр.;52.3
Томат;Томат Буян Боец/Сем Алт/цп 0,05 гр.;41.8
Томат;Томат Буян Желтый/Сем Алт/цп 0,05 гр.;43.3
Томат;Томат Бычье Сердце Оранжевое/Сем Алт/цп 0,1 гр.;39.7
Томат;Томат Бычье Сердце/Сем Алт/цп 0,05 гр.;32.1
Томат;Томат Ваше Величество/Сем Алт/цп 0,05 гр.;57.5
Томат;Томат Вельможа/Сем Алт/цп 0,05 гр.;52.3
Томат;Томат Верность F1/Сем Алт/цп 10 шт.;64.3
Томат;Томат Вишня в Шоколаде/Сем Алт/цп 0,05 гр.;67.0
Томат;Томат Воловье сердце (Розовое)/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Воловьи Уши/Сем Алт/цп 0,05 гр.;53.8
Томат;Томат Гигант Красный/Сем Алт/цп 0,05 гр.;31.3
Томат;Томат Гигант Лимонный/Сем Алт/цп 0,1 гр.;31.3
Томат;Томат Дамские Пальчики/Сем Алт/цп 0,05 гр.;39.7
Томат;Томат Данко/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Де Барао Гигант/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Де Барао Золотой/Сем Алт/цп 0,1 гр.;34.4
Томат;Томат Де Барао Красный/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Де Барао Розовый/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Де Барао Черный/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Демидов/Сем Алт/цп 0,05 гр.;32.3
Томат;Томат Джина ТСТ/Сем Алт/цп 0,1 гр.;34.4
Томат;Томат Добряк/Сем Алт/цп 0,05 гр.;62.2
Томат;Томат Домашний Консервный/Сем Алт/цп 0,05 гр.;43.7
Томат;Томат Дорогой Гость/Сем Алт/цп 0,05 гр.;52.3
Томат;Томат Дородный/Сем Алт/цп 0,05 гр.;62.2
Томат;Томат Друзья Товарищи/Сем Алт/цп 0,05 гр.;53.8
Томат;Томат Дубок (Дубрава)/Сем Алт/цп 0,1 гр.;25.0
Томат;Томат Желтая Ракета/Сем Алт/цп 0,05 гр.;57.5
Томат;Томат Жрица/Сем Алт/цп 0,05 гр.;68.0
Томат;Томат Запуняка/Сем Алт/цп 0,05 гр.;72.0
Томат;Томат Засолочное Чудо/Сем Алт/цп 0,05 гр.;39.7
Томат;Томат Званый Вечер/Сем Алт/цп 0,05 гр.;54.4
Томат;Томат Земляк/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Золотой Алтын/Сем Алт/цп 0,05 гр.;54.4
Томат;Томат Золотце/Сем Алт/цп 0,05 гр.;43.9
Томат;Томат Золотце/Сем Алт/цп 0,05 гр. УРОЖАЙ НА ОКНЕ;50.2
Томат;Томат Иваныч F1/Сем Алт/цп 10 шт.;75.4
Томат;Томат Изумрудный Штамбовый/Сем Алт/цп 0,05 гр.;57.5
Томат;Томат Инна/Сем Алт/цп 0,05 гр.;44.3
Томат;Томат Йетина Мать/Сем Алт/цп 0,05 гр.;75.0
Томат;Томат Кабанчик F1/Cем Алт/цп 5 шт.;155.0
Томат;Томат Какаду F1/Сем Алт/цп 10 шт.;54.4
Томат;Томат Канары/Сем Алт/цп 0,05 гр.;36.1
Томат;Томат Канопус/Сем Алт/цп 0,05 гр.;39.7
Томат;Томат Карамелька/Сем Алт/цп 0,05 гр.;58.6
Томат;Томат Катюша/Сем Алт/цп 0,05 гр.;48.1
Томат;Томат Кебаб/Сем Алт/цп 5 шт.;75.0
Томат;Томат Кемеровец/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Китайский Болезнеустойчивый/Сем Алт/цп 0,05 гр. АЗИАТСКИЙ ОГОРОД;43.9
Томат;Томат Китайский Жароустойчивый/Сем Алт/цп 0,05 гр. АЗИАТСКИЙ ОГОРОД;50.0
Томат;Томат Китайский Ранний/Сем Алт/цп 0,05 гр. АЗИАТСКИЙ ОГОРОД;40.3
Томат;Томат Китайский Розовый/Сем Алт/цп 0,05гр. АЗИАТСКИЙ ОГОРОД;37.6
Томат;Томат Китайский Холодоустойчивый/Сем Алт/цп 0,05 гр. АЗИАТСКИЙ ОГОРОД;50.0
Томат;Томат Китайский Холодоустойчивый/Сем Алт/цп 0,1 гр. АЗИАТСКИЙ ОГОРОД;45.4
Томат;Томат Комбат/Сем Алт/цп 0,05 гр.;58.6
Томат;Томат Комнатный Сибиряк/Сем Алт/цп 0,05 гр. УРОЖАЙ НА ОКНЕ;40.7
Томат;Томат Королевич/Сем Алт/цп 0,05 гр.;58.0
Томат;Томат Король Крупных/Сем Алт/цп 0,05 гр.;62.2
Томат;Томат Король Лондона/Сем Алт/цп 0,05 гр.;55.2
Томат;Томат Король Ранних/Сем Алт/цп 0,05 гр.;44.3
Томат;Томат Король Сибири/Сем Алт/цп 0,05 гр.;55.2
Томат;Томат Красногвардеец/Сем Алт/цп 0,05 гр.;54.4
Томат;Томат Кулема/Сем Алт/цп 0,05 гр.;69.0
Томат;Томат Лампочка/Сем Алт/цп 0,05 гр.;48.1
Томат;Томат Лонг Кипер/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Лось F1/Сем Алт/цп 3 шт.;175.0
Томат;Томат Любимый Король/Сем Алт/цп 0,05 гр.;48.3
Томат;Томат Любовь F1/Сем Алт/цп 10 шт.;54.4
Томат;Томат Ляна/Сем Алт/цп 0,1 гр.;35.5
Томат;Томат Малиновый Звон/Сем Алт/цп 10 шт.;62.8
Томат;Томат Мамонтенок/Сем Алт/цп 5 шт.;85.0
Томат;Томат Маняша/Сем Алт/цп 0,05 гр.;52.9
Томат;Томат Марал F1/Сем Алт/цп 10 шт.;119.5
Томат;Томат Марочка/Сем Алт/цп 0,05 гр.;76.7
Томат;Томат Медовый вкус/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Метелица/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Могучее Вымя/Сем Алт/цп 0,05 гр.;76.4
Томат;Томат Молодчина/Сем Алт/цп 0,05 гр.;52.9
Томат;Томат Монеточка/Сем Алт/цп 0,05 гр.;80.6
Томат;Томат Мохнатый Шмель/Сем Алт/цп 0,05 гр.;58.6
Томат;Томат Надежда F1/Сем Алт/цп 10 шт.;56.9
Томат;Томат Надежда F1/Сем Алт/цп 15 шт.;69.1
Томат;Томат Настёна F1/Сем Алт/цп 10 шт.;62.8
Томат;Томат Настенька/Сем Алт/цп 0,05 гр.;75.0
Томат;Томат Никитка/Сем Алт/цп 0,05 гр.;52.3
Томат;Томат Никола/Сем Алт/цп 0,05 гр.;31.3
Томат;Томат Огородный Колдун/Сем Алт/цп 0,05 гр.;41.8
Томат;Томат Ожерелье Желтое/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Олеся/Сем Алт/цп 0,05 гр.;43.9
Томат;Томат Оранжевое Лето/Сем Алт/цп 0,05 гр.;48.3
Томат;Томат Патрикеевна/Сем Алт/цп 0,05  гр.;43.9
Томат;Томат Пень F1/Сем Алт/цп 5 шт.;195.0
Томат;Томат Перцевидный/Сем Алт/цп 0,05 гр.;41.8
Томат;Томат Перцевидный/Сем Алт/цп 0,1 гр.;37.6
Томат;Томат Пикет/Сем Алт/цп 0,05 гр.;34.4
Томат;Томат Президент 2 F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;281.2
Томат;Томат Примадонна F1/Сем Алт/цп 10 шт.;83.0
Томат;Томат Пухляш F1/Cем Алт/цп 5 шт.;175.0
Томат;Томат Пылающее Сердце/Сем Алт/цп 0,05 гр.;48.3
Томат;Томат Ракета (Красная)/Сем Алт/цп 0,05 гр.;41.8
Томат;Томат Ранний - 83/Сем Алт/цп 0,1 гр.;39.1
Томат;Томат Ранняя Любовь/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Розовое Сердце/Сем Алт/цп 0,1 гр.;31.3
Томат;Томат Розовый Гигант/Сем Алт/цп 0,1 гр;34.4
Томат;Томат Розовый Слон/Сем Алт/цп 0,05 гр.;50.6
Томат;Томат Самородок/Сем Алт/цп 0,05 гр.;50.6
Томат;Томат Санька/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Свит Черри Смесь/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Севрюга/Сем Алт/цп 0,05 гр.;48.5
Томат;Томат Семен Безголовый/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Сердцеедка/Сем Алт/цп 5 шт.;85.0
Томат;Томат Сибирская Корона/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Сибирские Черри/Сем Алт/цп 0,05 гр.;43.7
Томат;Томат Сибирский Гигант Желтый/Сем Алт/цп 0,05 гр. СИБИРСКИЕ ГИГАНТЫ;60.9
Томат;Томат Сибирский Гигант Розовый/Сем Алт/цп 0,05 гр. СИБИРСКИЕ ГИГАНТЫ;60.9
Томат;Томат Сибирский Здоровяк/Сем Алт/цп 0,05 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;64.9
Томат;Томат Сибирский Крепыш/Сем Алт/цп 0,05 гр.;43.9
Томат;Томат Сибирский Пируэт/Сем Алт/цп 0,05 гр.;50.2
Томат;Томат Сибирский Скороспелый/Сем Алт/цп 0,1 гр.;31.3
Томат;Томат Сибирячок/Сем Алт/цп 0,05 гр.;50.6
Томат;Томат Славянин/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Сладкая Гроздь/Сем Алт/цп 0,05 гр.;43.7
Томат;Томат Сладкий Шар/Сем Алт/цп 0,05 гр.;48.3
Томат;Томат Сладкое Дерево/Сем Алт/цп 0,05 гр.;43.7
Томат;Томат Сливка Желтая/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Сливка Красная/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Снегири/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Снежана/Сем Алт/цп 0,05 гр.;39.1
Томат;Томат Сольный Номер/Сем Алт/цп 0,05 гр.;50.6
Томат;Томат Спиридон/Сем Алт/цп 0,05 гр.;32.3
Томат;Томат Стерлядь F1/Сем Алт/цп 5 шт.;122.3
Томат;Томат Толстый Боцман/Сем Алт/цп 0,05 гр.;52.9
Томат;Томат Топ-Модель/Сем Алт/цп 0,05 гр.;46.0
Томат;Томат Точка/Сем Алт/цп 0,05 гр.;76.0
Томат;Томат Трюфель Желтый/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Трюфель Красный/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Феня F1/Cем Алт/цп 10 шт.;114.0
Томат;Томат Фиеста F1/Сем Алт/цп 0,05 гр.;37.6
Томат;Томат Флорида 47 Р F1/Сем Алт/цп 10 шт. ГОЛЛАНДСКИЕ СЕМЕНА;157.3
Томат;Томат Флорида 47 Р F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;94.3
Томат;Томат Хурма/Сем Алт/цп 0,05 гр.;39.7
Томат;Томат Царевич/Сем Алт/цп 0,05 гр.;48.1
Томат;Томат Цыпочка/Сем Алт/цп 10 шт.;75.0
Томат;Томат Челнок/Сем Алт/цп 0,05 гр.;34.4
Томат;Томат Черный Мавр/Сем Алт/цп 0,05 гр.;41.2
Томат;Томат Черри-Мини/Сем Алт/цп 0,05 гр.;43.7
Томат;Томат Черри-Мини/Сем Алт/цп 0,1 гр.;49.7
Томат;Томат Чудо Алтая/Сем Алт/цп 0,05 гр.;57.5
Томат;Томат Чудо Рынка/Сем Алт/цп 0,1 гр.;31.7
Томат;Томат Шакира F1/Сем Алт/цп 5 шт. ГОЛЛАНДСКИЕ СЕМЕНА;253.9
Томат;Томат Шедевр/Сем Алт/цп 0,05 гр.;35.5
Томат;Томат Шоколадный/Сем Алт/цп 0,05 гр.;43.7
Томат;Томат Штамбовый Крупноплодный/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Шурочка/Сем Алт/цп 0,05 гр.;69.1
Томат;Томат Яблонька России/Сем Алт/цп 0,1 гр.;31.3
Томат;Томат Яблочный/Сем Алт/цп 0,05 гр.;29.2
Томат;Томат Ямал/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Янтарный Мед/Сем Алт/цп 0,05 гр.;39.7
Томат;Томат Янтарный Мед/Сем Алт/цп 0,1 гр.;32.3
Томат;Томат Балконное Чудо/Сем Алт/цп 0,1 гр. УРОЖАЙ НА ОКНЕ;39.7
Томат;Томат Космонавт Волков/Сем Алт/цп 0,1 гр.;26.1
Томат;Томат Новинка Приднестровья/Сем Алт/цп 0,1 гр.;24.3
Томат;Томат Ожерелье Красное/Сем Алт/цп 0,05 гр.;41.4
Томат;Томат Ожерелье Смесь/Сем Алт/цп 0,05 гр.;33.1
Томат;Томат Оранжевое Сердце/Сем Алт/цп 0,1 гр.;31.7
